time,ax,ay,az,aMagnitude,Activity
352,-0.00373885,-0.009396076,0.015716553,0.018688908,NO_ACTIVITY
353,-0.046661854,-0.014233589,0.019120216,0.052397579,NO_ACTIVITY
354,-0.041531622,0.011782169,0.014156342,0.045432336,NO_ACTIVITY
355,-0.03901577,-0.00161767,0.025870323,0.046841443,NO_ACTIVITY
356,-0.034218192,-0.011341333,-0.027835846,0.045544976,NO_ACTIVITY
357,-0.021053135,0.012428999,-0.028801918,0.037779161,NO_ACTIVITY
358,-0.029557824,-0.009417295,-0.0262537,0.04063997,NO_ACTIVITY
359,0.00603649,0.0116992,-0.01184845,0.017711472,NO_ACTIVITY
360,-0.019354999,-0.019460678,-0.004646301,0.027837423,NO_ACTIVITY
361,-0.0290851,0.002191544,-0.021184921,0.036049227,NO_ACTIVITY
362,0.014835447,-0.018320322,-0.028391838,0.036902861,NO_ACTIVITY
363,-0.027691275,0.017632008,-0.006557465,0.033476779,NO_ACTIVITY
364,-0.013159394,0.026416063,-0.026960373,0.039972988,NO_ACTIVITY
365,0.004538983,0.020676613,-0.011937141,0.024302675,NO_ACTIVITY
366,-0.005057335,0.007232189,-0.001192093,0.008905183,NO_ACTIVITY
367,0.010412186,-0.002386093,-0.023762703,0.026053275,NO_ACTIVITY
368,0.00437519,0.011931658,-0.002174377,0.012893202,NO_ACTIVITY
369,0.021101773,-0.002536535,0.003750801,0.021582107,NO_ACTIVITY
370,0.034149826,-0.009542465,-0.006955147,0.036133686,NO_ACTIVITY
371,-0.009871185,-0.035415411,-0.000926971,0.036777043,NO_ACTIVITY
372,0.018995374,-0.012402773,-0.023464203,0.032637736,NO_ACTIVITY
373,0.026247501,0.003371477,0.020716667,0.033607715,NO_ACTIVITY
374,0.031130552,0.002356768,0.006321907,0.031853291,NO_ACTIVITY
375,0.001495242,0.023942947,-0.004383087,0.024386716,NO_ACTIVITY
376,0.005700499,0.03811717,0.005355835,0.038911429,NO_ACTIVITY
377,0.057654738,0.014410257,0.002802849,0.059494372,NO_ACTIVITY
378,0.039434373,-0.006886482,-0.011680603,0.041700479,NO_ACTIVITY
379,0.042747021,0.008569002,-0.01159668,0.045113397,NO_ACTIVITY
380,0.021145254,0.026119709,-0.030554771,0.045419765,NO_ACTIVITY
381,0.024490774,0.004429579,-0.008940697,0.026445325,NO_ACTIVITY
382,0.012373477,0.001820087,-0.005346298,0.013601418,NO_ACTIVITY
383,0.015678763,-0.004196882,-0.033815384,0.037508901,NO_ACTIVITY
384,0.036655784,-0.000795603,-0.019313812,0.041440352,NO_ACTIVITY
385,0.017100811,0.0429883,-0.021554947,0.051039665,NO_ACTIVITY
386,0.01060763,-0.002567053,-0.033248901,0.0349943,NO_ACTIVITY
387,0.010232896,0.030491114,-0.014005661,0.035079605,NO_ACTIVITY
388,0.013436645,0.019538879,0.001562119,0.0237645,NO_ACTIVITY
389,0.038350821,-0.00235033,0.027711868,0.047373591,NO_ACTIVITY
390,0.010794193,0.015604496,0.024575233,0.031047657,NO_ACTIVITY
391,0.030780971,0.008886099,0.007441521,0.032890837,NO_ACTIVITY
392,0.038558781,-0.001171827,0.040667534,0.056053556,NO_ACTIVITY
393,0.022406787,-0.038684845,0.008271217,0.04546421,NO_ACTIVITY
394,0.029702157,-0.007857561,0.021217346,0.037338119,NO_ACTIVITY
395,-0.003448755,-0.020122766,0.055420876,0.059061773,NO_ACTIVITY
396,0.014822602,0.00234437,0.033551216,0.036754452,NO_ACTIVITY
397,-0.002685398,0.006755829,0.054613113,0.05509487,NO_ACTIVITY
398,0.041726887,-0.009043455,0.006612778,0.043204699,NO_ACTIVITY
399,0.026711971,0.019454956,0.011307716,0.034926911,NO_ACTIVITY
400,0.037997454,-0.021197081,0.0076437,0.044176339,NO_ACTIVITY
401,0.019850671,0.011045933,-0.0221138,0.031703027,NO_ACTIVITY
402,0.030432254,0.026316404,0.018433571,0.044254624,NO_ACTIVITY
403,0.019596696,0.010750532,0.036113739,0.042471244,NO_ACTIVITY
404,-0.016191393,-0.035114765,0.002388,0.038741586,NO_ACTIVITY
405,0.007956684,0.013110876,-0.016449928,0.022490087,NO_ACTIVITY
406,0.026453555,-0.016421556,-0.016314507,0.035151404,NO_ACTIVITY
407,0.017267525,-0.000643015,-0.025658607,0.030934528,NO_ACTIVITY
408,-0.006111383,0.016220808,-0.052734375,0.055510161,NO_ACTIVITY
409,0.019435406,0.036613941,1.91e-05,0.041452576,NO_ACTIVITY
410,0.051807165,0.014017344,-0.003501892,0.05378412,NO_ACTIVITY
411,-0.008870423,0.013072968,-0.004593849,0.016452669,NO_ACTIVITY
412,0.022450298,0.013162374,0.04060936,0.048232604,NO_ACTIVITY
413,0.037937194,0.012017012,-0.006028175,0.040248952,NO_ACTIVITY
414,0.0212093,-0.008069277,0.013063431,0.026183981,NO_ACTIVITY
415,0.022364497,0.018178225,0.014146805,0.032105306,NO_ACTIVITY
416,-0.017934263,0.014506817,-0.018043518,0.029285731,NO_ACTIVITY
417,0.00231424,0.038148403,0.012223244,0.040125604,NO_ACTIVITY
418,0.053720176,0.019315958,-0.006891251,0.057501764,NO_ACTIVITY
419,0.03233403,-0.05070281,0.00124073,0.060148182,NO_ACTIVITY
420,-0.015450865,-0.015054941,-0.022600174,0.031243373,NO_ACTIVITY
421,0.042413026,-0.021728754,0.018889427,0.051262208,NO_ACTIVITY
422,0.052248448,-0.013497114,0.006816864,0.054392482,NO_ACTIVITY
423,0.019268483,-0.010085583,0.000782013,0.021762467,NO_ACTIVITY
424,0.05802995,0.006382704,0.037552834,0.069414907,NO_ACTIVITY
425,0.058762759,0.012089729,-0.016253471,0.062156244,NO_ACTIVITY
426,0.032245785,-0.012082815,0.011124611,0.036187595,NO_ACTIVITY
427,-0.008210242,-0.012143135,-0.013957977,0.020240774,NO_ACTIVITY
428,0.011223018,0.000864029,0.022925377,0.025539687,NO_ACTIVITY
429,-0.012154132,-0.013476133,0.00962925,0.020543893,NO_ACTIVITY
430,-0.020881116,0.016306639,0.011888504,0.029039009,NO_ACTIVITY
431,-0.038984925,0.030531883,0.029597282,0.057688988,NO_ACTIVITY
432,0.01635015,-0.03653121,0.004873276,0.040318799,NO_ACTIVITY
433,-0.004635513,0.005518675,0.004415512,0.008452248,NO_ACTIVITY
434,-0.033774763,0.036658049,-0.040446281,0.064190722,NO_ACTIVITY
435,-0.057564288,0.037856102,-0.034136772,0.076889863,NO_ACTIVITY
436,-0.068168998,0.040442467,-0.014763832,0.08062615,NO_ACTIVITY
437,-0.034820616,0.051315784,-0.0406847,0.074168928,NO_ACTIVITY
438,-0.013733029,0.021661758,-0.046204567,0.052845907,NO_ACTIVITY
439,0.002347231,0.05985117,-0.048134804,0.076841599,NO_ACTIVITY
440,-0.047072709,0.021734953,-0.045290947,0.068844157,NO_ACTIVITY
441,-0.023905724,-0.000735998,-0.054361343,0.059390075,NO_ACTIVITY
442,-0.044917583,-0.00048089,-0.036042213,0.057592202,NO_ACTIVITY
443,-0.006649047,0.024479866,0.002275467,0.025468636,NO_ACTIVITY
444,0.009868175,-0.001893997,-0.011998177,0.015650059,NO_ACTIVITY
445,-0.025256097,0.03654027,-0.028869629,0.052976573,NO_ACTIVITY
446,-0.016835749,0.014813066,-0.081627846,0.08465208,NO_ACTIVITY
447,0.052577883,0.026909113,0.014119148,0.060727955,NO_ACTIVITY
448,0.018343449,0.003553867,-0.006278038,0.019711059,NO_ACTIVITY
449,0.0576967,0.070053816,0.010760307,0.091390539,NO_ACTIVITY
450,0.03223002,0.060128689,0.019023895,0.070824727,NO_ACTIVITY
451,0.034104049,0.052450418,-0.002518654,0.062613706,NO_ACTIVITY
452,0.045339227,0.037579298,0.046172142,0.074831249,NO_ACTIVITY
453,0.044364721,0.04894042,0.039821625,0.077130765,NO_ACTIVITY
454,0.010094345,0.046958447,0.057238579,0.074721124,NO_ACTIVITY
455,0.057742089,0.06376338,0.042398453,0.095903839,NO_ACTIVITY
456,0.050311983,0.031539679,0.041892052,0.072670427,NO_ACTIVITY
457,0.022392541,0.050667763,0.071099281,0.090131881,NO_ACTIVITY
458,0.011379033,0.033690691,0.041789055,0.054871397,NO_ACTIVITY
459,0.026410073,0.031003714,0.010328293,0.042016614,NO_ACTIVITY
460,0.020170808,0.015446186,-0.008347511,0.02674186,NO_ACTIVITY
461,0.007948607,0.016587973,0.036177635,0.04058525,NO_ACTIVITY
462,-0.010530621,0.022962093,0.006617546,0.02611405,NO_ACTIVITY
463,-0.022674918,0.002572775,-0.00909996,0.024567873,NO_ACTIVITY
464,0.017606139,-0.049434185,0.001509666,0.052497561,NO_ACTIVITY
465,-0.048058987,0.008130789,-0.02482605,0.054700171,NO_ACTIVITY
466,0.016310096,0.008412361,-0.03901577,0.043116323,NO_ACTIVITY
467,0.010313332,-0.001758814,-0.073233604,0.073977152,NO_ACTIVITY
468,-0.00618425,0.006152153,-0.045365334,0.046196401,NO_ACTIVITY
469,0.022714883,-0.03702116,-0.093737602,0.103311521,NO_ACTIVITY
470,0.039697975,-0.067717314,-0.025257111,0.082458992,NO_ACTIVITY
471,0.002112597,-0.054183722,-0.052371025,0.075386093,NO_ACTIVITY
472,-0.010106891,-0.052530527,-0.025788307,0.05938554,NO_ACTIVITY
473,-0.021049112,0.043601751,0.03086853,0.057419892,NO_ACTIVITY
474,0.052651405,-0.036796331,-0.051727295,0.08247335,NO_ACTIVITY
475,0.018218637,0.034659863,0.017904282,0.043055639,NO_ACTIVITY
476,0.019555688,0.045287848,0.018029213,0.052521106,NO_ACTIVITY
477,-0.057337582,-0.044401884,-0.076006889,0.105053191,NO_ACTIVITY
478,-0.058488131,-0.034709215,-0.036911964,0.077382712,NO_ACTIVITY
479,-0.056407601,-0.045526028,-0.014814377,0.073985825,NO_ACTIVITY
480,-0.012988985,-0.082436562,-0.01309967,0.084475451,NO_ACTIVITY
481,-0.022654742,-0.050568581,-0.018608093,0.058452372,NO_ACTIVITY
482,-0.022024065,-0.076131582,0.018668175,0.081422221,NO_ACTIVITY
483,-0.011443287,-0.081793308,0.022279739,0.085542275,NO_ACTIVITY
484,-0.005966067,-0.110313892,0.076865196,0.134584573,NO_ACTIVITY
485,0.007031798,-0.080871105,0.070329666,0.107405045,NO_ACTIVITY
486,-0.020996124,-0.072309256,0.045946121,0.088207209,NO_ACTIVITY
487,-0.037379652,-0.089339733,0.082221031,0.127039853,NO_ACTIVITY
488,0.035452962,0.036336184,-0.011857033,0.052132715,NO_ACTIVITY
489,0.00065887,-0.096966982,0.077763557,0.124298836,NO_ACTIVITY
490,-0.042578071,-0.075256348,0.022520065,0.089350788,NO_ACTIVITY
491,-0.05536741,-0.073143482,0.013648987,0.092745965,NO_ACTIVITY
492,-0.085783422,-0.061515331,0.009609222,0.10599655,NO_ACTIVITY
493,-0.048320651,-0.117717028,-0.012217522,0.127833688,NO_ACTIVITY
494,-0.072721928,-0.102143764,0.018404007,0.126730166,NO_ACTIVITY
495,-0.075282454,-0.054295778,-0.02955246,0.097410612,NO_ACTIVITY
496,-0.04664439,-0.057998419,-0.051005363,0.090227838,NO_ACTIVITY
497,-0.080707848,-0.043622017,-0.025918007,0.095332996,NO_ACTIVITY
498,-0.03689599,-0.021737099,-0.029441833,0.051967655,NO_ACTIVITY
499,-0.013166428,-0.006927729,-0.030522346,0.033955292,NO_ACTIVITY
500,-0.001061946,0.035338879,0.027840614,0.04500071,NO_ACTIVITY
501,-0.035882294,-0.081060171,0.063794136,0.109215302,NO_ACTIVITY
502,-0.04557091,-0.00022316,-0.030370712,0.054764384,NO_ACTIVITY
503,0.02717185,-0.024643898,-0.025168419,0.044486857,NO_ACTIVITY
504,0.038232595,-0.000597,-8.96e-05,0.038237361,NO_ACTIVITY
505,-0.071548223,0.013397455,-0.01245594,0.073849784,NO_ACTIVITY
506,-0.043436617,-0.016766548,-0.054976463,0.072043517,NO_ACTIVITY
507,-0.035850585,-0.006189108,-0.063856125,0.073492681,NO_ACTIVITY
508,-0.061989605,-0.029117107,-0.048928261,0.084169423,NO_ACTIVITY
509,-0.026357651,-0.023378611,-0.013928413,0.037885167,NO_ACTIVITY
510,-0.00202781,-0.065206051,-0.020783424,0.068468181,NO_ACTIVITY
511,-0.035259843,-0.026335239,-0.045479774,0.063286738,NO_ACTIVITY
512,-0.006786466,-0.041158199,-0.022426605,0.047360385,NO_ACTIVITY
513,-0.020622045,-0.045561314,0.001548767,0.050034995,NO_ACTIVITY
514,0.038834125,-0.057189465,-0.023385048,0.072976603,NO_ACTIVITY
515,-0.004773915,-0.051219702,0.057542801,0.077184338,NO_ACTIVITY
516,-0.041236937,0.028212786,-0.019888878,0.053777446,NO_ACTIVITY
517,0.014589339,-0.047960281,0.072419167,0.088077086,NO_ACTIVITY
518,0.038897902,-0.044330597,0.058159828,0.082830032,NO_ACTIVITY
519,0.016815245,-0.04644227,0.038486481,0.06261666,NO_ACTIVITY
520,-0.00150004,-0.07472086,0.053407669,0.091857695,NO_ACTIVITY
521,0.004050046,-0.061369658,0.033723831,0.070142245,NO_ACTIVITY
522,0.032329738,-0.062457323,0.039120674,0.080477055,NO_ACTIVITY
523,0.002278119,-0.064802408,0.040886879,0.07665689,NO_ACTIVITY
524,-0.015270978,-0.039598227,0.034358978,0.05460551,NO_ACTIVITY
525,-0.005076438,-0.007469177,-0.022010803,0.023791475,NO_ACTIVITY
526,-0.028954893,-0.022875071,0.015958786,0.040203701,NO_ACTIVITY
527,-0.017835081,-0.007057905,-0.009305954,0.021319121,NO_ACTIVITY
528,-0.024353355,0.043385029,-0.033110619,0.059763364,NO_ACTIVITY
529,0.05370003,-0.069932699,0.036047935,0.095256125,NO_ACTIVITY
530,0.03268972,-0.034027815,0.004721642,0.047421555,NO_ACTIVITY
531,-0.020211518,0.022815466,-0.02737999,0.040972122,NO_ACTIVITY
532,-0.005088538,0.011010647,-0.021842957,0.024984842,NO_ACTIVITY
533,0.013844758,0.001619339,-0.006054878,0.015197406,NO_ACTIVITY
534,0.00878194,0.035626173,-0.009658813,0.03794258,NO_ACTIVITY
535,0.003550828,0.017166615,-0.022706985,0.028686377,NO_ACTIVITY
536,0.026883513,0.033205271,0.042720795,0.060418371,NO_ACTIVITY
537,0.012879461,0.033662081,-0.008788109,0.037097804,NO_ACTIVITY
538,0.035570085,0.040000677,0.005457878,0.053805888,NO_ACTIVITY
539,0.00079149,0.055651903,0.01599884,0.057911343,NO_ACTIVITY
540,0.019436568,0.068587065,-0.018716812,0.073704034,NO_ACTIVITY
541,0.069789469,0.079004288,-0.005633354,0.105565061,NO_ACTIVITY
542,0.063786,0.031185865,-0.030650139,0.077334617,NO_ACTIVITY
543,0.060099065,0.077646494,0.024136543,0.10111107,NO_ACTIVITY
544,-0.027601063,0.025910378,0.001028061,0.03787114,NO_ACTIVITY
545,0.105193824,0.046410322,0.015489578,0.116015454,NO_ACTIVITY
546,0.095336676,0.005126476,0.007758141,0.095789098,NO_ACTIVITY
547,0.138132334,0.038761377,0.011142731,0.143899779,NO_ACTIVITY
548,0.093949109,0.016423702,0.019275665,0.097302232,NO_ACTIVITY
549,0.078895479,0.025420189,-0.010614395,0.083566429,NO_ACTIVITY
550,0.077405035,-0.014404297,0.001291275,0.078744464,NO_ACTIVITY
551,0.072574139,0.047195673,5.34e-05,0.086570434,NO_ACTIVITY
552,0.07875064,0.019433975,-0.005883217,0.081326226,NO_ACTIVITY
553,0.041259974,-0.004288673,0.007277489,0.042115793,NO_ACTIVITY
554,0.063610375,0.018612146,-0.015288353,0.068017832,NO_ACTIVITY
555,0.029155642,0.033059835,-0.003224373,0.044197293,NO_ACTIVITY
556,0.010706156,0.022572756,-0.02449894,0.034990701,NO_ACTIVITY
557,0.081147671,0.00479579,0.028303146,0.086075619,NO_ACTIVITY
558,-0.01734519,0.07451129,-0.013951302,0.077765202,NO_ACTIVITY
559,-0.036162049,0.03366065,-0.03103447,0.058342707,NO_ACTIVITY
560,-0.028312802,0.038942814,-0.028773308,0.056089756,NO_ACTIVITY
561,-0.049710155,0.01940608,0.052218437,0.07466231,NO_ACTIVITY
562,-0.03750962,0.025270462,0.022110939,0.050343435,NO_ACTIVITY
563,-0.060163885,0.000122786,-0.017255783,0.062589697,NO_ACTIVITY
564,-0.028168231,0.034676552,0.025690079,0.051535353,NO_ACTIVITY
565,-0.020233154,-0.023810863,-0.003011703,0.031391211,NO_ACTIVITY
566,-0.023105443,-0.008138895,0.000603676,0.024504439,NO_ACTIVITY
567,-0.009281605,-0.044939995,0.000605583,0.045892462,NO_ACTIVITY
568,0.02349624,-0.026848078,0.008909225,0.036773182,NO_ACTIVITY
569,-0.010449231,-0.018223524,0.025497437,0.033036382,NO_ACTIVITY
570,0.012958169,-0.028724194,0.011054039,0.033394389,NO_ACTIVITY
571,0.019646913,-0.052176476,-0.006830215,0.056169722,NO_ACTIVITY
572,-0.02032277,0.032521725,0.019071579,0.042829927,NO_ACTIVITY
573,0.021543056,-0.086226463,-0.006772995,0.089134616,NO_ACTIVITY
574,0.00085628,-0.08612442,-0.007867813,0.086487291,NO_ACTIVITY
575,0.029515922,-0.060446739,0.002887726,0.067330059,NO_ACTIVITY
576,-0.021651536,-0.0671556,0.034908295,0.078722631,NO_ACTIVITY
577,0.019162983,-0.079692841,-0.034288406,0.088847417,NO_ACTIVITY
578,0.019468367,-0.042129993,0.005198479,0.046700941,NO_ACTIVITY
579,-0.005277306,-0.02277565,0.04077816,0.047004665,NO_ACTIVITY
580,-0.015524834,-0.002577305,0.003562927,0.016135595,NO_ACTIVITY
581,0.014663041,-0.014588594,-0.01670742,0.026588903,NO_ACTIVITY
582,-0.002877325,0.009236097,0.007164955,0.012038317,NO_ACTIVITY
583,-0.010821939,0.006784201,-0.035665512,0.037883618,NO_ACTIVITY
584,0.003791898,0.013795853,-0.004508018,0.015000876,NO_ACTIVITY
585,0.022320479,-0.065305233,-0.003143311,0.069085872,NO_ACTIVITY
586,-0.010382295,0.05171299,-0.046040535,0.070012543,NO_ACTIVITY
587,-0.025702387,0.044709921,0.041987419,0.066502128,NO_ACTIVITY
588,-0.011485815,0.036374569,0.025594711,0.045936069,NO_ACTIVITY
589,-0.037968159,0.039056301,0.053397179,0.076277352,NO_ACTIVITY
590,-0.002194285,-0.002863169,0.045825958,0.045967718,NO_ACTIVITY
591,-0.015509903,0.051461458,0.052499771,0.075133646,NO_ACTIVITY
592,0.003309131,0.021082163,0.080518723,0.083298695,NO_ACTIVITY
593,-0.023438096,0.040863514,0.059616089,0.0759819,NO_ACTIVITY
594,0.028468877,0.016455173,0.024616241,0.04107565,NO_ACTIVITY
595,0.021617234,0.073019505,0.01366806,0.077369042,NO_ACTIVITY
596,0.034994602,0.050509691,0.007513046,0.061905549,NO_ACTIVITY
597,0.032703519,0.035283566,-0.015223503,0.050459936,NO_ACTIVITY
598,0.032895684,0.021428823,-0.024692535,0.046379325,NO_ACTIVITY
599,0.042597145,0.04580164,0.000385284,0.062549623,NO_ACTIVITY
600,-0.010937065,0.017314672,0.012360573,0.023920724,NO_ACTIVITY
601,0.026145577,0.003325701,-0.029416084,0.039496298,NO_ACTIVITY
602,0.036503404,0.018743992,-0.015014648,0.043695256,NO_ACTIVITY
603,0.044357717,0.023132086,-0.05650425,0.075468077,NO_ACTIVITY
604,0.042908877,0.031123161,-0.033499718,0.062706092,NO_ACTIVITY
605,0.052241266,0.049973965,-0.046267509,0.085832566,NO_ACTIVITY
606,0.022438824,0.020019054,-0.062482834,0.069342396,NO_ACTIVITY
607,0.06306383,0.042782545,-0.053576469,0.093154876,NO_ACTIVITY
608,0.040483594,0.026134491,0.024137497,0.053893893,NO_ACTIVITY
609,0.019230068,0.041715145,-0.008063316,0.04663653,NO_ACTIVITY
610,0.009047449,0.027632475,-0.005518913,0.029595074,NO_ACTIVITY
611,0.010847867,0.064736128,-0.00180912,0.065663653,NO_ACTIVITY
612,-0.00631398,0.009944677,0.007775307,0.014114473,NO_ACTIVITY
613,0.058659434,0.051635027,-0.006671906,0.078432261,NO_ACTIVITY
614,-0.014445812,0.012888193,-0.044849396,0.048849312,NO_ACTIVITY
615,-0.062406674,0.045339108,0.014914513,0.078566343,NO_ACTIVITY
616,-0.049506634,0.005525112,0.003272057,0.049921339,NO_ACTIVITY
617,-0.045594543,-0.024916887,-0.022849083,0.056760851,NO_ACTIVITY
618,-0.059182405,-0.001770973,-0.019014359,0.062187131,NO_ACTIVITY
619,-0.038520992,0.0116539,-0.008085251,0.041049379,NO_ACTIVITY
620,-0.029243886,-0.04527235,-0.023400307,0.058756829,NO_ACTIVITY
621,0.009134799,-0.01876235,-0.018424034,0.027837302,NO_ACTIVITY
622,-0.01975587,-0.017677784,0.011404991,0.028859527,NO_ACTIVITY
623,0.005661011,0.022433996,0.037400246,0.043978513,NO_ACTIVITY
624,0.017400026,0.041703224,0.013232231,0.047085154,NO_ACTIVITY
625,0.046432436,0.033331871,0.015371323,0.059188362,NO_ACTIVITY
626,0.059532195,0.039151669,0.021032333,0.074291954,NO_ACTIVITY
627,0.06639266,0.042364597,0.000480652,0.078758971,NO_ACTIVITY
628,-0.034613907,0.01389575,-0.017152786,0.04105402,NO_ACTIVITY
629,0.076785505,0.063235998,0.013327599,0.100361497,NO_ACTIVITY
630,0.122551411,0.041602612,-0.026613235,0.132128309,NO_ACTIVITY
631,0.116079301,0.088633299,-0.019476891,0.14734183,NO_ACTIVITY
632,0.084733039,0.065343618,-0.014739037,0.108012571,NO_ACTIVITY
633,0.069524288,0.054337263,0.011376381,0.088969584,NO_ACTIVITY
634,0.04424578,0.054322004,0.001672745,0.070081147,NO_ACTIVITY
635,0.028936893,0.05335474,-0.034032822,0.069586673,NO_ACTIVITY
636,0.026106596,0.077680588,-0.015927315,0.083483576,NO_ACTIVITY
637,0.026417792,0.043971777,-0.008601189,0.052013434,NO_ACTIVITY
638,-0.001326948,0.064231157,0.003457069,0.064337809,NO_ACTIVITY
639,-0.012902558,0.053721189,-0.036799431,0.06638253,NO_ACTIVITY
640,-0.029782534,0.035485506,-0.006542206,0.046786974,NO_ACTIVITY
641,0.069335401,0.058882952,0.021290779,0.093423215,NO_ACTIVITY
642,-0.030912489,0.046223164,-0.039832115,0.068401464,NO_ACTIVITY
643,-0.065827161,-0.022423267,-0.058110237,0.090624598,NO_ACTIVITY
644,-0.02968657,-0.001279593,-0.021780968,0.0368421,NO_ACTIVITY
645,-0.051321596,0.035188913,-0.005070686,0.062432986,NO_ACTIVITY
646,-0.019955128,0.032586098,-0.043023109,0.057541714,NO_ACTIVITY
647,-0.023400575,0.003874302,-0.01770401,0.029597789,NO_ACTIVITY
648,0.002856791,0.015707731,-0.04250145,0.045401182,NO_ACTIVITY
649,-0.002029806,-0.011627436,-0.032614708,0.034684817,NO_ACTIVITY
650,0.02871719,0.002917528,-0.012101173,0.031299,NO_ACTIVITY
651,0.016203761,-0.010080576,0.004662514,0.019644819,NO_ACTIVITY
652,0.025176525,-0.005209208,-0.002483368,0.025829448,NO_ACTIVITY
653,0.025841445,-0.026712894,-0.019122124,0.041797304,NO_ACTIVITY
654,0.00495705,-0.009950638,0.013100624,0.017181789,NO_ACTIVITY
655,0.004542351,-0.057727337,-0.01321125,0.059393733,NO_ACTIVITY
656,-0.074578255,-0.014757872,-0.008389473,0.076485909,NO_ACTIVITY
657,0.063440591,-0.036242008,-0.006049156,0.073312919,NO_ACTIVITY
658,0.026201278,-0.024383307,-0.019156456,0.040595842,NO_ACTIVITY
659,0.041047245,-0.022042274,-0.017853737,0.049894831,NO_ACTIVITY
660,0.03795293,-0.026663303,-0.005829811,0.046747656,NO_ACTIVITY
661,0.006560385,-0.002604723,-0.028324127,0.029190399,NO_ACTIVITY
662,-0.019554824,-0.013168812,-0.024500847,0.034001474,NO_ACTIVITY
663,-0.013127446,-0.001127481,-0.010042191,0.016566431,NO_ACTIVITY
664,-0.016228795,0.013343096,-0.001605034,0.021071026,NO_ACTIVITY
665,-0.016711354,0.032603502,-0.034780502,0.05051674,NO_ACTIVITY
666,-0.020569116,0.011424303,-0.01064682,0.02582553,NO_ACTIVITY
667,-0.038510323,0.029618502,-0.033040047,0.058753258,NO_ACTIVITY
668,-0.039497048,-0.034187555,-0.01128006,0.053441982,NO_ACTIVITY
669,0.037534952,-0.025465012,-0.001285553,0.045376118,NO_ACTIVITY
670,0.017713249,0.017083883,0.000981331,0.02462887,NO_ACTIVITY
671,-0.03504312,0.072306871,-0.055497169,0.097653673,NO_ACTIVITY
672,-0.0268839,0.078344584,-0.046318054,0.094899842,NO_ACTIVITY
673,0.036201537,0.042918682,-0.057665825,0.080485476,NO_ACTIVITY
674,0.03015849,0.040883064,-0.053526878,0.073797603,NO_ACTIVITY
675,0.018241167,0.023474216,-0.070792198,0.07678095,NO_ACTIVITY
676,0.007451653,0.042940855,-0.064170837,0.077571519,NO_ACTIVITY
677,-0.012586445,0.057574272,-0.019585609,0.062103233,NO_ACTIVITY
678,0.01833868,0.036260605,-0.045480728,0.060988813,NO_ACTIVITY
679,0.028758287,0.025765896,-0.01296711,0.040731639,NO_ACTIVITY
680,0.019878685,0.024829865,-0.011605263,0.033858033,NO_ACTIVITY
681,0.002435714,0.036849976,0.012302399,0.038925601,NO_ACTIVITY
682,0.007442802,0.047371864,0.026472092,0.054774633,NO_ACTIVITY
683,-0.013969094,0.039824247,0.022681236,0.047911843,NO_ACTIVITY
684,0.01722452,0.039109945,-0.046242714,0.06296555,NO_ACTIVITY
685,0.001359314,0.034668684,0.018922806,0.039520096,NO_ACTIVITY
686,-0.000115007,0.03600049,0.045570374,0.058075016,NO_ACTIVITY
687,0.00583908,0.041167259,0.028508186,0.050413835,NO_ACTIVITY
688,-0.027687132,0.055840969,0.002108574,0.062363749,NO_ACTIVITY
689,0.014978051,0.057221413,0.036486626,0.069497525,NO_ACTIVITY
690,-0.002056062,0.030271769,0.010043144,0.031960477,NO_ACTIVITY
691,0.035670817,0.053323984,0.003987312,0.064278714,NO_ACTIVITY
692,0.014987826,0.044324875,-0.003162384,0.046897016,NO_ACTIVITY
693,0.012621254,0.011595011,0.017039299,0.024167706,NO_ACTIVITY
694,0.039146692,0.022165537,-0.041275978,0.061053099,NO_ACTIVITY
